2.0949E-1  0.0
2.1304E-1  0.0
2.1667E-1  3.8614E-3
2.2034E-1  3.8372E-3
2.2407E-1  3.8130E-3
2.2787E-1  3.7888E-3
2.3173E-1  3.7645E-3
2.3568E-1  8.7153E-3
2.3970E-1  1.3666E-2
2.4376E-1  1.3642E-2
2.4791E-1  1.8593E-2
2.5213E-1  2.3544E-2
2.5647E-1  3.8444E-2
2.6084E-1  4.3395E-2
2.6528E-1  4.8346E-2
2.6980E-1  5.3297E-2
2.7435E-1  4.8298E-2
2.7900E-1  4.8273E-2
2.7900E-1  4.8273E-2
2.7905E-1  0.0
6.2460E-1  0.0
6.2465E-1  2.3362E-3
6.3524E-1  2.3120E-3
6.4600E-1  2.2878E-3
6.5695E-1  2.2636E-3
6.6814E-1  7.2144E-3
6.7947E-1  7.1902E-3
6.9104E-1  1.2141E-2
7.0281E-1  1.7092E-2
7.1478E-1  2.2043E-2
7.2701E-1  3.1968E-2
7.3940E-1  3.6919E-2
7.5199E-1  4.1870E-2
7.6480E-1  4.6821E-2
7.7782E-1  5.1772E-2
7.9114E-1  6.1697E-2
8.0461E-1  6.6648E-2
8.1831E-1  7.1599E-2
8.3225E-1  7.6550E-2
8.4643E-1  8.1501E-2
8.6091E-1  9.1426E-2
8.7565E-1  1.0135E-1
8.9071E-1  1.1625E-1
9.0595E-1  1.2618E-1
9.2146E-1  1.3610E-1
9.3723E-1  1.4603E-1
9.5327E-1  1.5596E-1
9.6958E-1  1.6588E-1
9.8626E-1  1.8078E-1
1.0032E+0  1.9568E-1
1.0205E+0  2.1058E-1
1.0381E+0  2.3046E-1
1.0560E+0  2.4536E-1
1.0741E+0  2.6026E-1
1.0926E+0  2.7516E-1
1.1114E+0  2.9006E-1
1.1305E+0  3.0496E-1
1.1500E+0  3.2484E-1
1.1699E+0  3.4472E-1
1.1900E+0  3.5962E-1
1.2105E+0  3.7452E-1
1.2313E+0  3.8942E-1
1.2525E+0  4.0432E-1
1.2740E+0  4.1922E-1
1.2961E+0  4.3910E-1
1.3183E+0  4.5400E-1
1.3411E+0  4.7387E-1
1.3642E+0  4.8877E-1
1.3877E+0  5.0367E-1
1.4116E+0  5.2355E-1
1.4359E+0  5.3845E-1
1.4606E+0  5.5335E-1
1.4859E+0  5.7323E-1
1.5112E+0  5.7818E-1
1.5369E+0  5.8313E-1
1.5629E+0  5.8310E-1
1.5897E+0  5.9303E-1
1.6169E+0  6.0296E-1
1.6446E+0  6.1288E-1
1.6729E+0  6.2778E-1
1.7016E+0  6.4268E-1
1.7309E+0  6.5758E-1
1.7607E+0  6.7249E-1
1.7908E+0  6.8241E-1
1.8215E+0  6.9234E-1
1.8528E+0  7.0724E-1
1.8846E+0  7.2214E-1
1.9169E+0  7.3206E-1
1.9497E+0  7.4199E-1
1.9832E+0  7.5689E-1
2.0172E+0  7.6682E-1
2.0515E+0  7.7177E-1
2.0866E+0  7.8169E-1
2.1224E+0  7.9162E-1
2.1587E+0  8.0154E-1
2.1955E+0  8.0650E-1
2.2330E+0  8.1642E-1
2.2711E+0  8.2137E-1
2.3097E+0  8.2632E-1
2.3491E+0  8.3127E-1
2.3893E+0  8.4120E-1
2.4300E+0  8.4615E-1
2.4714E+0  8.5110E-1
2.5135E+0  8.5605E-1
2.5563E+0  8.6100E-1
2.5998E+0  8.6595E-1
2.6439E+0  8.6593E-1
2.6889E+0  8.7088E-1
2.7345E+0  8.7086E-1
2.7811E+0  8.7581E-1
2.8282E+0  8.7578E-1
2.8761E+0  8.7576E-1
2.9246E+0  8.7076E-1
2.9742E+0  8.7074E-1
3.0244E+0  8.6574E-1
3.0756E+0  8.6571E-1
3.1275E+0  8.6071E-1
3.1805E+0  8.6069E-1
3.2341E+0  8.5569E-1
3.2884E+0  8.4571E-1
3.3439E+0  8.4072E-1
3.4000E+0  8.3074E-1
3.4571E+0  8.2077E-1
3.5151E+0  8.1079E-1
3.5741E+0  8.0082E-1
3.6343E+0  7.9582E-1
3.6953E+0  7.8585E-1
3.7574E+0  7.7587E-1
3.8204E+0  7.6590E-1
3.8845E+0  7.5592E-1
3.9494E+0  7.4097E-1
4.0157E+0  7.3100E-1
4.0831E+0  7.2102E-1
4.1516E+0  7.1105E-1
4.2213E+0  7.0108E-1
4.2921E+0  6.9110E-1
4.3638E+0  6.7615E-1
4.4367E+0  6.6120E-1
4.5108E+0  6.4625E-1
4.5872E+0  6.4623E-1
4.6650E+0  6.4621E-1
4.7452E+0  6.6111E-1
4.7452E+0  6.6111E-1
4.7642E+0  9.0488E-1
4.8454E+0  9.0983E-1
4.9275E+0  9.0981E-1
5.0110E+0  9.0978E-1
5.0959E+0  9.0976E-1
5.1840E+0  9.2964E-1
5.2723E+0  9.3459E-1
5.3612E+0  9.2959E-1
5.4525E+0  9.3454E-1
5.5450E+0  9.3451E-1
5.6385E+0  9.2952E-1
5.7331E+0  9.1954E-1
5.8293E+0  9.0957E-1
5.9276E+0  9.0457E-1
6.0271E+0  8.9459E-1
6.1283E+0  8.8462E-1
6.2311E+0  8.7464E-1
6.3357E+0  8.6467E-1
6.4415E+0  8.4972E-1
6.5491E+0  8.3477E-1
6.6590E+0  8.2480E-1
6.7702E+0  8.0985E-1
6.8838E+0  7.9987E-1
6.9987E+0  7.8493E-1
7.1162E+0  7.7495E-1
7.2350E+0  7.6000E-1
7.3553E+0  7.4008E-1
7.4781E+0  7.2513E-1
7.6030E+0  7.1018E-1
7.7299E+0  6.9523E-1
7.8590E+0  6.8028E-1
7.9902E+0  6.6533E-1
8.1237E+0  6.5038E-1
8.2593E+0  6.3543E-1
8.3973E+0  6.2048E-1
8.5375E+0  6.0553E-1
8.6808E+0  5.9556E-1
8.8257E+0  5.8061E-1
8.9746E+0  5.7561E-1
9.1267E+0  5.7559E-1
9.2814E+0  5.7556E-1
9.4387E+0  5.7554E-1
9.6002E+0  5.8547E-1
9.7638E+0  5.9042E-1
9.9300E+0  5.9537E-1
1.0098E+1  5.9534E-1
1.0269E+1  5.9034E-1
1.0442E+1  5.8534E-1
1.0618E+1  5.8034E-1
1.0797E+1  5.7535E-1
1.0979E+1  5.7035E-1
1.1164E+1  5.6535E-1
1.1352E+1  5.5537E-1
1.1542E+1  5.4540E-1
1.1735E+1  5.3045E-1
1.1930E+1  5.1053E-1
1.2129E+1  4.9558E-1
1.2332E+1  4.8063E-1
1.2538E+1  4.6568E-1
1.2747E+1  4.5073E-1
1.2960E+1  4.3578E-1
1.3176E+1  4.2083E-1
1.3396E+1  4.0588E-1
1.3620E+1  3.9093E-1
1.3847E+1  3.7598E-1
1.4080E+1  3.6601E-1
1.4316E+1  3.5603E-1
1.4555E+1  3.4108E-1
1.4800E+1  3.3111E-1
1.5047E+1  3.1616E-1
1.5298E+1  3.0121E-1
1.5555E+1  2.9124E-1
1.5814E+1  2.7629E-1
1.6080E+1  2.6631E-1
1.6350E+1  2.5634E-1
1.6624E+1  2.4637E-1
1.6903E+1  2.3639E-1
1.7185E+1  2.2144E-1
1.7474E+1  2.1147E-1
1.7767E+1  2.0149E-1
1.8065E+1  1.9152E-1
1.8370E+1  1.8652E-1
1.8678E+1  1.7655E-1
1.8993E+1  1.7155E-1
1.9312E+1  1.6157E-1
1.9638E+1  1.5657E-1
1.9969E+1  1.5157E-1
2.0306E+1  1.4658E-1
2.0646E+1  1.3660E-1
2.0995E+1  1.3160E-1
2.1349E+1  1.2660E-1
2.1707E+1  1.1663E-1
2.2073E+1  1.1163E-1
2.2445E+1  1.0663E-1
2.2826E+1  1.0661E-1
2.3211E+1  1.0161E-1
2.3602E+1  9.6607E-2
2.4002E+1  9.6583E-2
2.4405E+1  8.6609E-2
2.4819E+1  8.6584E-2
2.5237E+1  8.1585E-2
2.5663E+1  7.6586E-2
2.6098E+1  7.6562E-2
2.6538E+1  7.1563E-2
2.6986E+1  6.6563E-2
2.7443E+1  6.6539E-2
2.7906E+1  6.1540E-2
2.8379E+1  6.1516E-2
2.8860E+1  6.1492E-2
2.9347E+1  5.6492E-2
2.9841E+1  5.1493E-2
3.0345E+1  4.6494E-2
3.0857E+1  4.1495E-2
3.1380E+1  4.1470E-2
3.1909E+1  3.6471E-2
3.2447E+1  3.1472E-2
3.3000E+1  3.6423E-2
3.3559E+1  3.6399E-2
3.4128E+1  3.6374E-2
3.4181E+1  1.3090E-1
3.4760E+1  1.3088E-1
3.5346E+1  1.2588E-1
3.5942E+1  1.2088E-1
3.6549E+1  1.1588E-1
3.7168E+1  1.1585E-1
3.7801E+1  1.2080E-1
