182	0	45	24	1
183	0	45	10	1
184	0	46	3	1
185	0	37	18	1
186	0	39	13	1
187	0	47	23	1
188	0	41	10	1
189	0	45	20	1
191	0	40	7	1
192	0	35	0	1
193	0	44	8	1
195	0	36	24	1
196	0	39	11	1
197	0	37	8	1
198	0	42	5	1
199	0	33	9	1
200	0	50	11	1
201	0	42	23	1
203	0	40	21	1
204	0	46	16	1
205	0	38	20	1
206	0	44	12	1
207	0	45	3	1
209	0	34	2	1
210	0	41	2	1
211	0	42	9	1
212	0	48	13	1
213	0	47	0	1
214	0	33	17	1
215	0	39	23	1
217	0	44	0	1
218	0	46	17	1
221	0	49	3	1
223	0	37	12	1
224	0	35	18	1
227	0	48	5	1
228	0	46	22	1
229	0	43	3	1
230	0	33	13	1
231	0	36	1	1
232	0	36	20	1
233	0	48	15	1
234	0	34	6	1
235	0	44	22	1
239	0	33	15	1
240	0	34	10	1
241	0	30	4	1
242	0	45	5	1
243	0	31	2	1
244	0	49	2	1
245	0	35	14	1
246	0	46	20	1
247	0	36	9	1
249	0	33	21	1
250	0	47	12	1
251	0	45	17	1
252	0	36	7	1
253	0	39	22	1
255	0	35	22	1
256	0	35	5	1
257	0	36	17	1
258	0	36	11	1
259	0	41	16	1
260	0	47	18	1
261	0	48	17	1
262	0	29	9	1
263	0	35	1	1
264	0	50	10	1
265	0	45	11	1
266	0	47	16	1
267	0	50	12	1
268	0	48	2	1
271	0	48	4	1
273	0	48	10	1
276	0	30	5	1
277	0	34	14	1
280	0	34	16	1
281	0	33	7	1
282	0	34	20	1
283	0	48	23	1
286	0	51	4	1
287	0	46	9	1
289	0	47	4	1
290	0	33	24	1
291	0	35	10	1
292	0	33	2	1
293	0	36	15	1
294	0	36	23	1
295	0	36	21	1
296	0	35	9	1
297	0	29	12	1
298	0	30	7	1
299	0	46	5	1
300	0	32	16	1
301	0	32	4	1
302	0	33	10	1
303	0	48	16	1
304	0	49	24	1
305	0	33	6	1
306	0	47	20	1
308	0	48	12	1
309	0	32	14	1
310	0	30	13	1
311	0	30	17	1
312	0	29	1	1
313	0	50	3	1
314	0	31	22	1
315	0	31	24	1
316	0	51	9	1
317	0	50	13	1
318	0	51	13	1
319	0	49	1	1
321	0	46	23	1
322	0	35	11	1
323	0	34	4	1
324	0	33	20	1
325	0	35	21	1
326	0	51	5	1
327	0	32	8	1
328	0	48	24	1
329	0	34	8	1
331	0	30	11	1
333	0	47	6	1
336	0	35	15	1
340	0	33	1	1
341	0	35	13	1
342	0	28	0	1
343	0	48	0	1
345	0	30	19	1
346	0	29	5	1
348	0	31	16	1
349	0	29	6	1
350	0	50	8	1
353	0	46	21	1
354	0	51	14	1
355	0	48	20	1
356	0	31	8	1
357	0	32	10	1
359	0	29	13	1
360	0	46	25	1
362	0	32	5	1
363	0	31	14	1
364	0	29	11	1
365	0	50	0	1
366	0	32	3	1
367	0	30	23	1
368	0	31	11	1
369	0	31	12	1
370	0	51	18	1
371	0	52	4	1
373	0	30	15	1
374	0	32	1	1
376	0	50	6	1
377	0	35	24	1
379	0	31	18	1
380	0	29	4	1
381	0	48	18	1
382	0	46	24	1
384	0	34	22	1
386	0	29	17	1
387	0	28	8	1
388	0	49	10	1
389	0	50	14	1
390	0	26	4	1
391	0	31	20	1
392	0	49	8	1
393	0	30	6	1
394	0	47	22	1
395	0	30	14	1
396	0	30	10	1
397	0	32	11	1
398	0	28	10	1
399	0	54	11	1
400	0	31	9	1
401	0	52	17	1
402	0	30	8	1
403	0	28	6	1
404	0	52	14	1
405	0	50	24	1
407	0	30	12	1
859	0	18	21	1
937	0	61	8	1
944	0	62	19	1
1012	0	11	20	1
1062	0	12	17	1
1114	0	67	6	1
1120	0	62	21	1
1122	0	6	11	1
1146	0	65	13	1
1242	0	3	21	1
1286	0	70	21	1
408	0	50	5	1
409	0	49	4	1
410	0	51	19	1
411	0	31	13	1
412	0	47	24	1
413	0	50	9	1
414	0	29	15	1
415	0	33	23	1
416	0	28	24	1
417	0	48	6	1
418	0	29	18	1
419	0	29	19	1
420	0	46	19	1
421	0	33	3	1
423	0	25	3	1
425	0	50	15	1
426	0	51	8	1
427	0	28	17	1
428	0	26	10	1
429	0	48	19	1
431	0	51	10	1
432	0	28	12	1
434	0	26	3	1
435	0	26	6	1
436	0	28	2	1
437	0	53	22	1
438	0	48	8	1
439	0	28	11	1
440	0	49	23	1
441	0	48	14	1
442	0	24	1	1
443	0	31	10	1
444	0	50	17	1
445	0	29	23	1
446	0	53	9	1
447	0	52	15	1
448	0	33	12	1
449	0	51	6	1
450	0	52	9	1
451	0	52	21	1
452	0	53	0	1
453	0	31	19	1
454	0	27	3	1
455	0	25	2	1
456	0	49	0	1
457	0	52	5	1
459	0	49	7	1
460	0	29	10	1
461	0	50	23	1
462	0	28	13	1
463	0	23	14	1
465	0	27	5	1
467	0	27	4	1
468	0	26	14	1
469	0	28	19	1
470	0	25	9	1
471	0	49	5	1
472	0	52	8	1
473	0	49	13	1
474	0	51	2	1
475	0	30	16	1
477	0	27	7	1
479	0	52	19	1
480	0	51	21	1
481	0	25	8	1
482	0	28	21	1
483	0	52	11	1
487	0	52	6	1
488	0	52	13	1
489	0	51	3	1
490	0	49	20	1
493	0	22	6	1
494	0	54	3	1
495	0	51	0	1
496	0	20	2	1
499	0	25	10	1
500	0	24	24	1
501	0	26	18	1
502	0	28	16	1
503	0	50	7	1
504	0	21	10	1
508	0	54	9	1
509	0	26	19	1
510	0	23	6	1
512	0	25	0	1
513	0	23	4	1
514	0	27	21	1
515	0	24	12	1
516	0	30	24	1
518	0	27	8	1
519	0	53	1	1
520	0	54	12	1
521	0	29	16	1
523	0	24	14	1
525	0	51	7	1
526	0	21	0	1
527	0	27	15	1
530	0	53	3	1
533	0	27	23	1
534	0	26	1	1
535	0	55	3	1
536	0	51	16	1
537	0	28	7	1
542	0	21	9	1
543	0	27	6	1
545	0	23	12	1
547	0	55	8	1
552	0	24	6	1
553	0	59	3	1
554	0	54	20	1
556	0	21	8	1
558	0	55	22	1
559	0	27	2	1
560	0	53	4	1
561	0	55	16	1
562	0	55	15	1
564	0	26	5	1
565	0	55	4	1
568	0	22	15	1
569	0	27	16	1
570	0	55	12	1
572	0	52	3	1
574	0	53	19	1
575	0	24	7	1
576	0	52	12	1
577	0	27	18	1
578	0	28	20	1
579	0	55	20	1
580	0	53	23	1
581	0	24	4	1
583	0	57	0	1
586	0	51	22	1
588	0	23	21	1
589	0	52	7	1
590	0	23	15	1
591	0	21	20	1
592	0	52	1	1
595	0	27	12	1
598	0	26	23	1
599	0	54	5	1
604	0	26	16	1
606	0	24	0	1
608	0	20	14	1
609	0	58	8	1
610	0	53	21	1
611	0	54	13	1
612	0	54	0	1
613	0	25	13	1
614	0	59	13	1
615	0	52	16	1
617	0	21	14	1
618	0	23	0	1
620	0	50	19	1
621	0	22	17	1
622	0	21	1	1
623	0	57	21	1
625	0	26	11	1
626	0	56	7	1
627	0	22	7	1
629	0	24	13	1
634	0	55	11	1
636	0	56	8	1
642	0	53	2	1
643	0	22	14	1
644	0	54	19	1
648	0	52	22	1
651	0	53	8	1
653	0	53	6	1
654	0	55	6	1
655	0	58	20	1
656	0	24	9	1
660	0	54	23	1
662	0	21	5	1
663	0	20	19	1
664	0	55	7	1
665	0	53	12	1
667	0	27	13	1
668	0	21	15	1
670	0	55	2	1
671	0	22	11	1
672	0	20	13	1
675	0	21	4	1
676	0	23	13	1
684	0	57	2	1
687	0	19	10	1
689	0	26	13	1
691	0	58	10	1
696	0	57	4	1
699	0	59	9	1
700	0	53	18	1
701	0	24	10	1
702	0	54	8	1
706	0	59	1	1
708	0	27	20	1
709	0	22	5	1
712	0	24	8	1
714	0	23	8	1
715	0	20	6	1
718	0	42	22	1
724	0	21	13	1
725	0	58	4	1
740	0	16	3	1
748	0	53	17	1
749	0	56	3	1
752	0	58	0	1
757	0	56	21	1
758	0	54	15	1
760	0	56	17	1
761	0	20	21	1
762	0	17	1	1
763	0	59	4	1
764	0	57	23	1
766	0	23	18	1
772	0	20	20	1
773	0	17	6	1
774	0	23	22	1
776	0	13	2	1
778	0	22	20	1
781	0	57	9	1
793	0	17	2	1
794	0	56	14	1
803	0	19	1	1
814	0	41	12	1
1292	0	3	25	1
1298	0	71	17	1
1327	0	69	11	1
1329	0	70	9	1
1336	0	67	8	1
1338	0	67	14	1
1343	0	65	12	1
1425	0	71	3	1
1427	0	72	6	1
1428	0	68	16	1
1431	0	71	16	1
1434	0	71	19	1
1453	0	70	14	1
1455	0	76	7	1
1459	0	68	11	1
1466	0	73	11	1
1538	0	74	20	1
1548	0	78	18	1
1551	0	78	1	1
1553	0	72	18	1
1556	0	40	30	2
1558	0	41	39	2
1559	0	43	33	2
1560	0	41	34	2
1561	0	37	40	2
1563	0	40	37	2
1564	0	42	38	2
1567	0	38	32	2
1571	0	38	36	2
1578	0	42	27	2
1582	0	41	47	2
1583	0	37	30	2
1586	0	40	31	2
1587	0	40	43	2
1588	0	42	26	2
1593	0	43	46	2
1594	0	38	40	2
1595	0	37	26	2
1598	0	40	47	2
1602	0	43	30	2
1603	0	45	38	2
1604	0	43	42	2
1606	0	39	29	2
1607	0	37	36	2
1608	0	42	43	2
1609	0	42	37	2
1610	0	37	34	2
1611	0	42	41	2
1614	0	39	33	2
1617	0	39	31	2
1619	0	36	42	2
1621	0	34	43	2
1633	0	42	29	2
1634	0	37	48	2
1637	0	39	49	2
1638	0	39	41	2
1639	0	44	31	2
1641	0	37	43	2
1643	0	38	31	2
1644	0	43	39	2
1645	0	38	45	2
1646	0	40	33	2
1647	0	38	33	2
1649	0	43	31	2
1650	0	41	40	2
1652	0	44	41	2
1653	0	45	30	2
1654	0	46	33	2
1659	0	36	29	2
1682	0	41	36	2
1685	0	42	40	2
1686	0	44	39	2
1687	0	47	32	2
1689	0	41	44	2
1691	0	43	29	2
1693	0	40	34	2
1698	0	39	38	2
1701	0	47	27	2
1704	0	38	34	2
1706	0	36	35	2
1707	0	34	36	2
1708	0	36	33	2
1717	0	37	39	2
1718	0	47	34	2
1722	0	33	32	2
1723	0	44	37	2
1724	0	36	25	2
1725	0	36	47	2
1726	0	33	30	2
1727	0	40	26	2
1728	0	43	41	2
1729	0	48	28	2
1732	0	47	39	2
1733	0	39	30	2
1734	0	47	48	2
1737	0	46	29	2
1738	0	33	36	2
1740	0	40	32	2
1742	0	39	28	2
1744	0	32	34	2
1745	0	36	49	2
1748	0	40	46	2
1749	0	50	36	2
1752	0	43	38	2
1761	0	35	44	2
1766	0	46	43	2
1767	0	45	39	2
1768	0	47	42	2
1769	0	30	40	2
1770	0	35	41	2
1771	0	49	28	2
1772	0	47	29	2
1774	0	33	33	2
1779	0	36	45	2
1781	0	35	30	2
1782	0	34	31	2
1783	0	36	26	2
1786	0	43	43	2
1787	0	36	34	2
1788	0	35	47	2
1789	0	46	45	2
1790	0	33	46	2
1791	0	44	30	2
1792	0	49	27	2
1796	0	36	32	2
1800	0	35	36	2
1809	0	50	41	2
1810	0	45	47	2
1811	0	35	37	2
1814	0	34	45	2
1817	0	36	36	2
1818	0	48	48	2
1819	0	46	26	2
1820	0	44	46	2
1825	0	31	48	2
1828	0	30	31	2
1829	0	48	39	2
1830	0	36	46	2
1831	0	33	37	2
1833	0	47	31	2
1834	0	36	48	2
1835	0	28	36	2
1838	0	32	41	2
1840	0	48	41	2
1841	0	45	31	2
1842	0	47	43	2
1844	0	33	27	2
1845	0	47	45	2
1846	0	45	36	2
1847	0	32	29	2
1848	0	47	37	2
1850	0	30	38	2
1851	0	29	42	2
1852	0	33	39	2
1862	0	51	46	2
1864	0	31	34	2
1866	0	48	26	2
1868	0	32	33	2
1871	0	32	32	2
1875	0	35	40	2
1876	0	49	29	2
1878	0	46	32	2
1879	0	47	35	2
1881	0	29	28	2
1883	0	31	31	2
1884	0	47	33	2
1885	0	48	37	2
1886	0	32	45	2
1887	0	31	41	2
1888	0	34	26	2
1889	0	30	46	2
1894	0	29	32	2
1897	0	47	49	2
1898	0	30	47	2
1912	0	30	28	2
1914	0	32	28	2
1917	0	51	34	2
1924	0	32	47	2
1926	0	31	45	2
1927	0	50	39	2
2327	0	60	29	2
2328	0	17	43	2
2330	0	16	42	2
2331	0	60	26	2
2333	0	14	27	2
2334	0	16	44	2
2337	0	62	32	2
2339	0	60	31	2
2341	0	14	37	2
2363	0	19	32	2
2367	0	64	42	2
2368	0	14	35	2
2370	0	21	47	2
2371	0	14	38	2
2372	0	63	26	2
2373	0	18	44	2
2374	0	63	29	2
2375	0	13	48	2
2376	0	64	49	2
2379	0	17	49	2
2380	0	63	33	2
2383	0	18	26	2
2384	0	14	29	2
2404	0	10	36	2
2406	0	65	48	2
2410	0	10	27	2
2416	0	12	47	2
2419	0	60	39	2
2420	0	63	46	2
2421	0	11	46	2
2422	0	63	47	2
2424	0	14	32	2
2425	0	61	34	2
2426	0	61	47	2
2427	0	62	35	2
2428	0	64	31	2
2429	0	13	29	2
2430	0	13	27	2
2432	0	66	43	2
2433	0	60	36	2
2434	0	62	41	2
2436	0	62	31	2
2437	0	64	27	2
2438	0	60	42	2
2456	0	10	46	2
2461	0	13	31	2
2462	0	8	32	2
2467	0	62	28	2
2468	0	64	35	2
2469	0	61	42	2
2471	0	65	47	2
2475	0	14	49	2
2477	0	20	34	2
2478	0	61	40	2
2479	0	15	27	2
2480	0	64	45	2
2481	0	64	41	2
2485	0	11	45	2
2488	0	11	25	2
2491	0	13	35	2
2492	0	11	29	2
2502	0	13	49	2
2504	0	8	30	2
2506	0	11	35	2
2508	0	15	44	2
2509	0	65	27	2
2510	0	10	29	2
2512	0	10	31	2
2519	0	11	48	2
2520	0	65	35	2
2521	0	10	33	2
2522	0	35	31	2
2524	0	60	47	2
2526	0	9	38	2
2527	0	64	39	2
2528	0	13	47	2
2531	0	63	41	2
2533	0	7	33	2
2534	0	11	42	2
2535	0	65	32	2
2537	0	61	38	2
2538	0	64	34	2
2539	0	13	44	2
2540	0	11	39	2
2558	0	66	36	2
2560	0	59	45	2
2561	0	11	47	2
2563	0	67	34	2
2564	0	62	26	2
2566	0	8	28	2
2567	0	64	30	2
2568	0	2	24	2
2569	0	66	40	2
2570	0	7	29	2
2571	0	10	34	2
2573	0	62	36	2
2574	0	10	38	2
2575	0	9	33	2
2576	0	11	41	2
2577	0	66	27	2
2578	0	9	44	2
2579	0	64	47	2
2580	0	1	38	2
2581	0	8	27	2
2582	0	62	42	2
2583	0	67	42	2
2587	0	10	41	2
2590	0	7	27	2
2593	0	60	46	2
2594	0	67	47	2
2595	0	10	49	2
2616	0	2	26	2
2619	0	66	47	2
2622	0	3	31	2
2623	0	67	27	2
2625	0	64	46	2
2626	0	67	31	2
2627	0	19	38	2
2628	0	8	37	2
2633	0	67	49	2
2634	0	4	41	2
2639	0	68	33	2
2655	0	70	30	2
2657	0	7	34	2
2658	0	67	37	2
2659	0	68	31	2
2661	0	6	43	2
2665	0	2	38	2
2667	0	8	47	2
2668	0	10	28	2
2669	0	69	38	2
2670	0	67	35	2
2671	0	2	34	2
1928	0	48	34	2
1929	0	28	29	2
1930	0	48	32	2
1931	0	31	35	2
1932	0	46	46	2
1933	0	49	41	2
1935	0	26	34	2
1936	0	50	35	2
1937	0	31	32	2
1939	0	51	26	2
1940	0	50	37	2
1941	0	24	28	2
1942	0	29	31	2
1943	0	28	31	2
1944	0	50	44	2
1945	0	28	47	2
1958	0	53	26	2
1959	0	33	48	2
1961	0	49	38	2
1963	0	48	42	2
1967	0	26	35	2
1972	0	48	33	2
1973	0	28	49	2
1974	0	25	29	2
1976	0	32	27	2
1977	0	28	32	2
1978	0	29	29	2
1979	0	25	28	2
1982	0	31	47	2
1983	0	29	47	2
1984	0	50	38	2
1985	0	26	28	2
1989	0	51	45	2
1990	0	32	36	2
1991	0	49	43	2
1994	0	27	26	2
1995	0	34	47	2
1996	0	33	38	2
1998	0	53	25	2
2011	0	50	27	2
2012	0	49	34	2
2013	0	49	37	2
2015	0	50	34	2
2017	0	29	48	2
2020	0	48	30	2
2022	0	51	37	2
2024	0	53	46	2
2027	0	24	35	2
2033	0	31	46	2
2034	0	27	42	2
2036	0	30	30	2
2037	0	51	29	2
2038	0	49	44	2
2041	0	54	27	2
2044	0	26	26	2
2046	0	49	32	2
2048	0	53	34	2
2049	0	53	44	2
2060	0	29	37	2
2063	0	21	38	2
2067	0	26	42	2
2068	0	52	27	2
2069	0	46	28	2
2072	0	26	40	2
2074	0	26	25	2
2076	0	50	31	2
2077	0	25	43	2
2079	0	53	32	2
2080	0	21	29	2
2081	0	51	38	2
2082	0	50	46	2
2086	0	50	26	2
2087	0	55	26	2
2088	0	25	34	2
2089	0	27	48	2
2091	0	53	36	2
2092	0	51	47	2
2093	0	23	36	2
2094	0	25	25	2
2100	0	27	31	2
2102	0	57	25	2
2115	0	26	41	2
2118	0	21	41	2
2121	0	26	29	2
2123	0	26	45	2
2126	0	27	45	2
2127	0	55	45	2
2128	0	24	32	2
2134	0	59	33	2
2135	0	51	31	2
2137	0	24	30	2
2140	0	25	42	2
2158	0	24	27	2
2159	0	56	27	2
2168	0	54	37	2
2169	0	24	36	2
2171	0	27	46	2
2173	0	52	47	2
2174	0	55	41	2
2175	0	57	29	2
2176	0	52	43	2
2178	0	22	27	2
2184	0	53	41	2
2185	0	52	28	2
2202	0	20	26	2
2205	0	22	30	2
2207	0	53	29	2
2209	0	57	27	2
2212	0	23	31	2
2215	0	24	33	2
2216	0	55	30	2
2218	0	56	28	2
2219	0	25	38	2
2220	0	25	44	2
2225	0	58	32	2
2228	0	22	26	2
2229	0	54	32	2
2230	0	55	42	2
2234	0	58	42	2
2259	0	20	38	2
2262	0	58	26	2
2263	0	25	45	2
2266	0	56	30	2
2268	0	26	48	2
2271	0	57	36	2
2272	0	53	39	2
2675	0	2	28	2
2677	0	68	48	2
2678	0	5	30	2
2679	0	4	34	2
2685	0	68	34	2
2687	0	6	31	2
2708	0	6	36	2
2714	0	68	32	2
2720	0	6	37	2
2721	0	70	37	2
2722	0	1	29	2
2723	0	3	27	2
2724	0	69	43	2
2727	0	4	44	2
2728	0	70	39	2
2729	0	2	43	2
2730	0	70	32	2
2731	0	72	27	2
2732	0	72	29	2
2733	0	2	32	2
2734	0	4	30	2
2735	0	65	34	2
2736	0	70	38	2
2737	0	9	35	2
2738	0	7	44	2
2739	0	3	35	2
2740	0	1	45	2
2741	0	65	39	2
2742	0	67	26	2
2745	0	70	26	2
2746	0	68	38	2
2764	0	69	47	2
2775	0	71	30	2
2778	0	69	37	2
2779	0	1	35	2
2782	0	7	35	2
2783	0	69	33	2
2784	0	69	34	2
2785	0	70	45	2
2786	0	69	27	2
2787	0	67	29	2
2788	0	68	39	2
2789	0	3	40	2
2790	0	71	39	2
2791	0	67	41	2
2795	0	66	28	2
2796	0	5	40	2
2797	0	67	45	2
2798	0	71	26	2
2800	0	5	45	2
2801	0	3	44	2
2802	0	4	35	2
2803	0	7	46	2
2805	0	69	42	2
2806	0	1	41	2
2807	0	72	45	2
2808	0	3	34	2
2811	0	70	36	2
2813	0	73	27	2
2822	0	73	30	2
2823	0	66	29	2
2825	0	2	45	2
2827	0	66	37	2
2828	0	68	43	2
2829	0	6	41	2
2832	0	71	42	2
2833	0	70	41	2
2835	0	68	37	2
2836	0	70	49	2
2838	0	68	47	2
2839	0	68	45	2
2855	0	67	36	2
2857	0	73	32	2
2858	0	3	43	2
2859	0	73	39	2
2860	0	71	38	2
2861	0	5	41	2
2875	0	69	46	2
2876	0	72	30	2
2877	0	68	44	2
2878	0	73	26	2
2880	0	73	47	2
2881	0	76	31	2
2882	0	68	36	2
2883	0	73	41	2
2884	0	74	39	2
2885	0	74	29	2
2887	0	74	31	2
2888	0	69	31	2
2889	0	78	25	2
2890	0	67	48	2
2891	0	72	36	2
2892	0	72	42	2
2894	0	72	38	2
2895	0	72	32	2
2897	0	70	25	2
2899	0	72	44	2
2907	0	68	26	2
2908	0	74	45	2
2909	0	72	39	2
2910	0	71	35	2
2911	0	72	26	2
2912	0	71	41	2
2913	0	73	33	2
2914	0	76	37	2
2915	0	74	26	2
2916	0	76	28	2
2918	0	75	41	2
2920	0	78	39	2
2922	0	71	43	2
2923	0	74	43	2
2924	0	71	29	2
2925	0	75	48	2
2926	0	76	39	2
2927	0	75	32	2
2952	0	77	41	2
2953	0	72	33	2
2954	0	74	30	2
2955	0	74	40	2
2956	0	77	33	2
2957	0	74	34	2
2958	0	77	31	2
2959	0	74	48	2
2960	0	72	31	2
2961	0	75	37	2
2962	0	74	32	2
2964	0	75	38	2
2965	0	72	35	2
2966	0	75	26	2
2967	0	73	46	2
2973	0	78	43	2
2975	0	77	48	2
2977	0	75	42	2
2979	0	43	65	3
2980	0	40	57	3
2981	0	41	66	3
2982	0	40	68	3
2983	0	39	55	3
2985	0	36	59	3
2986	0	42	56	3
2987	0	42	60	3
2988	0	42	68	3
2989	0	39	58	3
2990	0	38	69	3
2991	0	39	64	3
2992	0	38	52	3
2994	0	42	62	3
2995	0	40	72	3
3000	0	39	74	3
3005	0	42	71	3
3006	0	39	57	3
3008	0	39	60	3
3010	0	41	53	3
3011	0	43	67	3
3012	0	41	68	3
3013	0	45	60	3
3014	0	41	51	3
3015	0	43	57	3
3016	0	40	58	3
3018	0	41	74	3
3019	0	36	55	3
3020	0	43	69	3
3021	0	41	64	3
3025	0	43	66	3
3026	0	43	56	3
3027	0	37	67	3
3029	0	41	62	3
3030	0	36	52	3
3031	0	36	58	3
3032	0	41	71	3
3033	0	36	64	3
3036	0	36	65	3
3037	0	38	61	3
3050	0	44	60	3
3055	0	42	51	3
3059	0	45	53	3
3061	0	38	70	3
3062	0	37	57	3
3063	0	42	63	3
3064	0	42	74	3
3065	0	40	66	3
3066	0	39	73	3
3067	0	40	54	3
3069	0	39	59	3
3070	0	42	57	3
3074	0	42	72	3
3078	0	30	67	3
3079	0	45	57	3
3082	0	40	51	3
3084	0	43	70	3
3085	0	34	69	3
3094	0	37	60	3
3097	0	41	58	3
3099	0	41	70	3
3102	0	44	74	3
3104	0	47	52	3
3105	0	37	68	3
3106	0	46	63	3
3107	0	45	59	3
3108	0	46	68	3
3109	0	40	73	3
3111	0	39	63	3
3112	0	41	52	3
3113	0	43	54	3
3114	0	38	71	3
3116	0	39	69	3
3117	0	39	68	3
3118	0	44	59	3
3119	0	44	66	3
3123	0	43	60	3
3124	0	33	50	3
3125	0	48	69	3
3126	0	48	52	3
3128	0	46	56	3
3143	0	42	67	3
3148	0	46	64	3
3149	0	36	74	3
3150	0	47	54	3
3151	0	38	63	3
3152	0	32	52	3
3153	0	64	73	3
3154	0	34	54	3
3155	0	34	50	3
3156	0	39	52	3
3158	0	43	51	3
3160	0	33	60	3
3162	0	45	55	3
3163	0	38	72	3
3164	0	44	61	3
3166	0	38	56	3
3168	0	43	59	3
3169	0	38	57	3
3170	0	38	73	3
3171	0	37	76	3
3172	0	33	69	3
3173	0	45	72	3
3175	0	33	61	3
3176	0	43	62	3
3177	0	33	68	3
3178	0	35	51	3
3181	0	38	54	3
3185	0	43	58	3
3186	0	44	53	3
3187	0	44	64	3
3190	0	41	59	3
3191	0	35	54	3
3192	0	36	60	3
3193	0	46	50	3
3195	0	47	56	3
3199	0	46	58	3
3200	0	32	63	3
3201	0	34	72	3
3202	0	33	65	3
3203	0	44	52	3
3205	0	34	64	3
3206	0	46	53	3
3207	0	37	71	3
3209	0	42	54	3
3210	0	44	67	3
3211	0	44	56	3
3212	0	32	59	3
3214	0	33	56	3
3216	0	36	51	3
3217	0	39	65	3
3218	0	44	57	3
3219	0	48	71	3
3230	0	33	67	3
3231	0	35	55	3
3233	0	35	61	3
3234	0	49	62	3
3235	0	44	69	3
3236	0	29	52	3
3237	0	35	77	3
3238	0	34	60	3
3240	0	33	71	3
3241	0	49	61	3
3242	0	47	55	3
3243	0	35	65	3
3244	0	47	53	3
3245	0	45	52	3
3246	0	47	63	3
3248	0	34	52	3
3250	0	47	68	3
3251	0	44	71	3
3252	0	47	60	3
3254	0	47	57	3
3255	0	50	55	3
3256	0	45	58	3
3257	0	35	60	3
3258	0	30	72	3
3259	0	45	56	3
3260	0	29	67	3
3261	0	45	73	3
3263	0	32	64	3
3264	0	31	62	3
3266	0	34	71	3
3268	0	45	62	3
3269	0	29	62	3
3270	0	47	72	3
3271	0	30	58	3
3280	0	33	53	3
3281	0	47	62	3
3282	0	32	66	3
3284	0	33	72	3
3285	0	45	69	3
3287	0	33	57	3
3288	0	34	73	3
3291	0	30	69	3
3293	0	34	63	3
3294	0	32	68	3
3295	0	48	57	3
3297	0	48	55	3
3298	0	31	51	3
3299	0	31	71	3
3301	0	46	57	3
3302	0	52	61	3
3303	0	46	74	3
3304	0	50	56	3
3305	0	48	72	3
3306	0	50	64	3
3309	0	28	62	3
3310	0	30	73	3
3311	0	31	54	3
3312	0	32	58	3
3313	0	46	61	3
3314	0	33	59	3
3315	0	33	55	3
3317	0	28	52	3
3318	0	31	63	3
3319	0	48	54	3
3321	0	32	62	3
3323	0	48	64	3
3324	0	49	59	3
3325	0	34	74	3
3337	0	30	51	3
3338	0	50	53	3
3339	0	49	51	3
3340	0	32	69	3
3343	0	51	59	3
